0.1,0.204335971785694,0.259294379740467,0.1,0.1
0.672335753649934,0.161026202756094,0.672335753649934,0.259294379740467,0.41753189365604
0.126896100316792,0.161026202756094,0.161026202756094,0.126896100316792,0.126896100316792
0.204335971785694,0.161026202756094,0.126896100316792,0.126896100316792,0.161026202756094
0.329034456231267,0.204335971785694,0.259294379740467,0.126896100316792,0.329034456231267
0.853167852417281,0.672335753649934,1.08263673387405,0.41753189365604,1.08263673387405
0.329034456231267,0.161026202756094,0.259294379740467,0.1,0.329034456231267
0.329034456231267,0.329034456231267,0.41753189365604,0.204335971785694,0.329034456231267
0.161026202756094,0.1,0.259294379740467,0.204335971785694,0.204335971785694
0.204335971785694,0.1,0.259294379740467,0.204335971785694,0.259294379740467
0.1,0.1,0.259294379740467,0.204335971785694,0.1
0.672335753649934,0.259294379740467,0.672335753649934,0.204335971785694,0.41753189365604
0.672335753649934,0.126896100316792,0.529831690628371,0.161026202756094,0.672335753649934
0.204335971785694,0.126896100316792,0.1,0.161026202756094,0.204335971785694
0.259294379740467,0.126896100316792,0.259294379740467,0.161026202756094,0.204335971785694
2.21221629107045,0.853167852417281,1.37382379588326,0.529831690628371,2.21221629107045
1.37382379588326,0.329034456231267,1.37382379588326,0.41753189365604,1.08263673387405
0.853167852417281,0.161026202756094,0.853167852417281,0.204335971785694,0.853167852417281
0.529831690628371,0.259294379740467,0.329034456231267,0.204335971785694,0.672335753649934
0.853167852417281,0.204335971785694,0.529831690628371,0.161026202756094,0.853167852417281
0.329034456231267,0.204335971785694,0.259294379740467,0.161026202756094,0.329034456231267
0.161026202756094,0.1,0.259294379740467,0.1,0.204335971785694
0.672335753649934,0.529831690628371,0.853167852417281,0.329034456231267,0.853167852417281
0.672335753649934,0.329034456231267,0.853167852417281,0.329034456231267,0.672335753649934
0.672335753649934,0.329034456231267,0.853167852417281,0.329034456231267,0.672335753649934
0.529831690628371,0.259294379740467,0.529831690628371,0.259294379740467,0.41753189365604
0.329034456231267,0.259294379740467,0.161026202756094,0.1,0.329034456231267
0.259294379740467,0.259294379740467,0.126896100316792,0.1,0.259294379740467
0.204335971785694,0.259294379740467,0.126896100316792,0.1,0.204335971785694
0.204335971785694,0.259294379740467,0.1,0.1,0.204335971785694
